ID,Name,Address,Latitude,Longitude,Hostel Type,Room Type,Price per Month,Available Units,Amenities,Other Offerings,Image URLs
312,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Double,7354,7,"AC Rooms, Non-AC Rooms, Power Backup, Mess, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
312,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Triple,5845,8,"AC Rooms, Non-AC Rooms, Power Backup, Mess, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
312,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Dormitory,5373,2,"AC Rooms, Non-AC Rooms, Power Backup, Mess, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
313,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Single,13728,5,"Parking, Study Area, Non-AC Rooms, Gym, Power Backup, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
313,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Double,7803,2,"Parking, Study Area, Non-AC Rooms, Gym, Power Backup, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
313,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Triple,7449,3,"Parking, Study Area, Non-AC Rooms, Gym, Power Backup, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
313,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Dormitory,5211,6,"Parking, Study Area, Non-AC Rooms, Gym, Power Backup, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
314,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Single,11352,9,"Laundry, Gym, Study Area, Mess, CCTV Security, WiFi, AC Rooms, Non-AC Rooms, Parking, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
314,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Double,8020,2,"Laundry, Gym, Study Area, Mess, CCTV Security, WiFi, AC Rooms, Non-AC Rooms, Parking, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
314,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Triple,5027,2,"Laundry, Gym, Study Area, Mess, CCTV Security, WiFi, AC Rooms, Non-AC Rooms, Parking, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
314,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Dormitory,3302,8,"Laundry, Gym, Study Area, Mess, CCTV Security, WiFi, AC Rooms, Non-AC Rooms, Parking, 24/7 Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
315,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Single,12114,1,"24/7 Security, Parking, Mess, CCTV Security, Laundry, Study Area, Non-AC Rooms, AC Rooms, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
315,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Double,5893,3,"24/7 Security, Parking, Mess, CCTV Security, Laundry, Study Area, Non-AC Rooms, AC Rooms, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
315,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Triple,5970,2,"24/7 Security, Parking, Mess, CCTV Security, Laundry, Study Area, Non-AC Rooms, AC Rooms, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
315,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Dormitory,4739,10,"24/7 Security, Parking, Mess, CCTV Security, Laundry, Study Area, Non-AC Rooms, AC Rooms, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
316,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Single,11755,4,"Mess, Laundry, Gym, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
316,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Double,5240,3,"Mess, Laundry, Gym, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
316,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Triple,6824,10,"Mess, Laundry, Gym, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
316,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Dormitory,5073,7,"Mess, Laundry, Gym, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
317,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Single,14691,9,"Power Backup, Gym, Parking, 24/7 Security, AC Rooms, Non-AC Rooms, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
317,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Double,7207,8,"Power Backup, Gym, Parking, 24/7 Security, AC Rooms, Non-AC Rooms, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
317,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Triple,7718,7,"Power Backup, Gym, Parking, 24/7 Security, AC Rooms, Non-AC Rooms, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
317,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Dormitory,3814,3,"Power Backup, Gym, Parking, 24/7 Security, AC Rooms, Non-AC Rooms, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
318,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Single,11003,2,"Mess, Study Area, WiFi, AC Rooms, Non-AC Rooms, CCTV Security, Power Backup, Gym",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
318,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Double,5688,7,"Mess, Study Area, WiFi, AC Rooms, Non-AC Rooms, CCTV Security, Power Backup, Gym",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
318,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Triple,6257,10,"Mess, Study Area, WiFi, AC Rooms, Non-AC Rooms, CCTV Security, Power Backup, Gym",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
318,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Dormitory,5305,8,"Mess, Study Area, WiFi, AC Rooms, Non-AC Rooms, CCTV Security, Power Backup, Gym",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
319,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Single,12356,2,"WiFi, Study Area, CCTV Security, AC Rooms, Mess, 24/7 Security, Non-AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
319,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Double,5258,2,"WiFi, Study Area, CCTV Security, AC Rooms, Mess, 24/7 Security, Non-AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
319,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Triple,6098,7,"WiFi, Study Area, CCTV Security, AC Rooms, Mess, 24/7 Security, Non-AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
319,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Dormitory,3426,5,"WiFi, Study Area, CCTV Security, AC Rooms, Mess, 24/7 Security, Non-AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
320,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Single,8917,5,"Non-AC Rooms, Study Area, WiFi, Parking, 24/7 Security, Gym, Power Backup, AC Rooms, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
320,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Double,9239,5,"Non-AC Rooms, Study Area, WiFi, Parking, 24/7 Security, Gym, Power Backup, AC Rooms, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
320,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Triple,4793,6,"Non-AC Rooms, Study Area, WiFi, Parking, 24/7 Security, Gym, Power Backup, AC Rooms, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
320,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Dormitory,5937,10,"Non-AC Rooms, Study Area, WiFi, Parking, 24/7 Security, Gym, Power Backup, AC Rooms, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
321,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Single,14340,9,"WiFi, CCTV Security, Study Area, Non-AC Rooms, Gym, AC Rooms, Mess, Laundry, Parking",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
321,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Double,6885,6,"WiFi, CCTV Security, Study Area, Non-AC Rooms, Gym, AC Rooms, Mess, Laundry, Parking",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
321,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Triple,7547,3,"WiFi, CCTV Security, Study Area, Non-AC Rooms, Gym, AC Rooms, Mess, Laundry, Parking",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
321,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Dormitory,4682,1,"WiFi, CCTV Security, Study Area, Non-AC Rooms, Gym, AC Rooms, Mess, Laundry, Parking",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
322,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Single,9582,2,"WiFi, Non-AC Rooms, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
322,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Double,7513,9,"WiFi, Non-AC Rooms, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
322,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Triple,4761,5,"WiFi, Non-AC Rooms, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
322,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Dormitory,3805,2,"WiFi, Non-AC Rooms, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
323,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Single,14899,3,"Laundry, CCTV Security, Mess, Study Area, Parking, 24/7 Security, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
323,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Double,7495,1,"Laundry, CCTV Security, Mess, Study Area, Parking, 24/7 Security, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
323,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Triple,6041,6,"Laundry, CCTV Security, Mess, Study Area, Parking, 24/7 Security, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
323,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Dormitory,4420,7,"Laundry, CCTV Security, Mess, Study Area, Parking, 24/7 Security, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
324,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Single,11933,3,"Power Backup, 24/7 Security, CCTV Security, WiFi, Non-AC Rooms, Gym, Mess, Study Area, Laundry, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
324,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Double,8413,1,"Power Backup, 24/7 Security, CCTV Security, WiFi, Non-AC Rooms, Gym, Mess, Study Area, Laundry, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
324,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Triple,4940,4,"Power Backup, 24/7 Security, CCTV Security, WiFi, Non-AC Rooms, Gym, Mess, Study Area, Laundry, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
324,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Dormitory,4089,8,"Power Backup, 24/7 Security, CCTV Security, WiFi, Non-AC Rooms, Gym, Mess, Study Area, Laundry, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
325,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Single,14087,8,"Mess, 24/7 Security, Laundry, Study Area, CCTV Security, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
325,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Double,9315,4,"Mess, 24/7 Security, Laundry, Study Area, CCTV Security, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
325,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Triple,5326,8,"Mess, 24/7 Security, Laundry, Study Area, CCTV Security, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
325,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Dormitory,5129,2,"Mess, 24/7 Security, Laundry, Study Area, CCTV Security, Parking, AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
326,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Single,8545,7,"Non-AC Rooms, CCTV Security, Mess, AC Rooms, Power Backup, Parking, Study Area, 24/7 Security, WiFi",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
